0.83136429,1.21695462,0.16844269,0.38171299,0.44374982,0.67571354,1.14543184,0.27624091,0.87438140,0.99894528,0.00000000,0.72337555,0.48984254,1.04157470,0.67668558,0.72232974,1.11527297,0.90546256,0.55231650,0.73890350,0.16613415,0.61438950,0.89060136,0.78401156,0.98018167,0.16535334,0.84551903,1.10479149,0.95070454,0.93739312,0.32654722,0.66061091,0.76791478,0.33658761,0.50934290,1.05595363,0.61577885,0.78144552,1.01168390,0.59806176,0.38285805,0.27390740,1.30753673,0.33881772,0.55247719,0.50698863,1.20752340,0.44620159,0.89067968
0.16824423,1.20275263,0.55493286,0.34166256,0.27962574,0.43174596,0.67402786,0.78436661,0.61650477,0.27556973,0.72337555,0.00000000,0.38402770,0.50766666,0.66248359,0.73995933,1.10107098,0.89126057,0.17105905,0.72470151,0.61772827,0.16692778,0.87639937,0.76980958,0.78297440,0.88872890,0.83131704,0.38141593,0.93650255,0.33772218,1.04992277,0.27572197,0.44607738,0.51128772,0.33209952,1.04175164,0.60157686,0.27006013,0.99748191,0.55457605,0.94907842,0.44946816,0.58416118,0.38455784,0.84606946,0.49278664,0.48414784,0.67997329,0.16730412
0.34152175,0.81872493,0.50734028,0.17059673,0.44704000,0.81577366,0.65558930,0.55083359,0.38453887,0.50910274,0.48984254,0.38402770,0.00000000,0.55173216,0.27845589,0.50642631,0.71704328,0.50723287,0.27802230,0.34067381,0.38419526,0.55095548,0.49237167,0.38578188,0.49033913,0.65519588,0.44728934,0.61494895,0.55247485,0.44755058,0.81638975,0.17076838,0.27807224,0.27775470,0.71612722,0.65772394,0.34027955,0.65408783,0.61345421,0.17054835,0.71554540,0.34079560,0.81769419,0.61353112,0.61253644,0.17044108,0.71768086,0.44644027,0.48860652
0.33942243,0.73136257,0.87313201,0.65986171,0.59782488,0.93941262,0.16636121,1.10256576,0.16719330,0.44391991,1.04157470,0.50766666,0.55173216,0.00000000,0.61370943,1.05815847,0.59340432,0.38359391,0.48925820,0.33540599,0.93592742,0.67459444,0.94936023,0.78370861,0.27530774,1.20692804,0.50461006,0.27390764,0.67401231,0.16994447,1.36812192,0.38096379,0.27365992,0.82948686,0.83976618,0.83914710,0.89201171,0.77772678,0.48981526,0.44351294,1.26727756,0.76766730,0.26596203,0.73717007,1.16426860,0.72217324,0.16594870,0.99817243,0.61224548
0.49423937,0.54026903,0.78579617,0.44905263,0.72549589,1.09422956,0.71756656,0.48885633,0.44651613,0.59873685,0.67668558,0.66248359,0.27845589,0.61370943,0.00000000,0.44444905,0.43858739,0.38453530,0.55647819,0.27830343,0.51055144,0.82941138,0.33565080,0.16999918,0.55231640,0.59321862,0.16883345,0.67692621,0.27401896,0.50952784,0.75441249,0.38676163,0.34004950,0.34009797,0.99458312,0.37926805,0.27830228,0.93254372,0.33499832,0.17019648,0.65356814,0.61925150,0.87967146,0.89198701,0.55055918,0.16969695,0.77965812,0.38446301,0.76706241
0.84794806,0.49462488,0.83144033,0.49469678,0.77114005,1.13987371,1.16201561,0.44608883,0.89096518,1.01552906,0.72232974,0.73995933,0.50642631,1.05815847,0.44444905,0.00000000,0.49096839,0.82898435,0.60212234,0.72275248,0.55619559,0.87505553,0.16827162,0.27444986,0.99676544,0.61184720,0.55354842,1.12137526,0.38414616,0.95397689,0.50441694,0.67719469,0.78449855,0.38574213,1.04022727,0.33362390,0.16614676,0.97818788,0.65981626,0.61464553,0.33947169,0.66489565,1.32412050,0.93763116,0.16985255,0.33598523,1.22410717,0.27612815,0.90726345
0.93282675,0.16417249,1.22438356,0.88764001,1.16408328,1.53281694,0.67104722,0.83903206,0.48456621,1.03732423,1.11527297,1.10107098,0.71704328,0.59340432,0.43858739,0.49096839,0.00000000,0.33801596,0.99506558,0.37636947,0.94913882,1.26799876,0.38217014,0.33126141,0.50579705,1.00479043,0.26975394,0.86731196,0.16456843,0.76334880,0.89736017,0.82534901,0.65499360,0.77868536,1.43317050,0.27195702,0.49949412,1.37113111,0.16884787,0.54649493,0.73241492,1.05783888,0.83315211,1.33057440,0.59707852,0.60828434,0.73313878,0.66907138,1.20564980
0.72301634,0.50218845,1.01457314,0.67782960,0.95427286,1.32300653,0.33303126,0.87339163,0.27475579,0.82751382,0.90546256,0.89126057,0.50723287,0.38359391,0.38453530,0.82898435,0.33801596,0.00000000,0.78525516,0.16655905,0.73932841,1.05818835,0.72018610,0.55453448,0.16778110,0.97775392,0.27543593,0.65750155,0.44483818,0.55353838,1.13894779,0.61553860,0.44518319,0.60031274,1.22336009,0.60997298,0.66283759,1.16132070,0.16916808,0.33668451,1.03810344,0.84802847,0.49513616,1.12076398,0.93509448,0.49299912,0.48747510,0.76899831,0.99583939
0.27904779,1.09674722,0.38387381,0.17060351,0.16901770,0.53775137,0.59311534,0.61330756,0.51049937,0.44662878,0.55231650,0.17105905,0.27802230,0.48925820,0.55647819,0.60212234,0.99506558,0.78525516,0.00000000,0.61869611,0.44666922,0.27293319,0.77039397,0.66380417,0.67696900,0.71766984,0.72531164,0.55247499,0.83049714,0.38507662,0.87886372,0.16971656,0.34007198,0.34022866,0.43810493,0.93574624,0.49557146,0.37606553,0.89147651,0.44857065,0.77801936,0.27840910,0.75522023,0.33550882,0.67501040,0.38678124,0.65520690,0.50891423,0.33836318
0.55645729,0.47805111,0.84801409,0.51127055,0.78771381,1.15644748,0.43926313,0.76715976,0.16821270,0.66095477,0.73890350,0.72470151,0.34067381,0.33540599,0.27830343,0.72275248,0.37636947,0.16655905,0.61869611,0.00000000,0.60052143,0.89162930,0.61395423,0.44830262,0.27401296,0.87152205,0.16920406,0.49094250,0.33860632,0.38697933,1.03271592,0.44897955,0.27862413,0.49408087,1.05680104,0.50374111,0.55660572,0.99476164,0.27278040,0.17012546,0.93187157,0.68146942,0.60136802,0.95420493,0.82886261,0.38676725,0.50135469,0.66276644,0.82928033
0.72571701,1.05082047,0.27524474,0.27606571,0.33810254,0.58367812,1.03978455,0.16663834,0.76873412,0.89329800,0.16613415,0.61772827,0.38419526,0.93592742,0.51055144,0.55619559,0.94913882,0.73932841,0.44666922,0.60052143,0.00000000,0.50874222,0.72446721,0.61787742,0.87453439,0.27100062,0.67938489,0.99914421,0.78457039,0.83174584,0.43219450,0.55496363,0.66226750,0.17045346,0.48403168,0.88981949,0.44964471,0.67579824,0.84554975,0.49241448,0.33135014,0.16826012,1.20188945,0.38143557,0.38634304,0.34085448,1.10187612,0.28006744,0.78503240
0.33517201,1.36968041,0.44594681,0.38035875,0.17063968,0.26481818,0.84095565,0.67538056,0.78343256,0.38455578,0.61438950,0.16692778,0.55095548,0.67459444,0.82941138,0.87505553,1.26799876,1.05818835,0.27293319,0.89162930,0.50874222,0.00000000,1.04332715,0.93673736,0.94990218,0.77974285,0.99824483,0.49040198,1.10343033,0.50464997,0.94093672,0.44264975,0.61300517,0.48931340,0.16517174,1.20867943,0.76850465,0.16705601,1.16440970,0.72150384,0.84009236,0.34048211,0.73655465,0.27557179,0.73708340,0.65971442,0.59313390,0.59892738,0.27629017
0.73914982,0.32635326,0.99971195,0.66296840,0.93941167,1.30814533,1.05321736,0.61436045,0.78216693,0.90673081,0.89060136,0.87639937,0.49237167,0.94936023,0.33565080,0.16827162,0.38217014,0.72018610,0.77039397,0.61395423,0.72446721,1.04332715,0.00000000,0.16565162,0.88796720,0.78011882,0.44475017,1.01257701,0.27534792,0.84517864,0.67268856,0.60067740,0.67570030,0.55401375,1.20849889,0.16535227,0.27482251,1.14645950,0.55101802,0.50584728,0.50774331,0.83316727,1.21532226,1.10590279,0.33812417,0.38361273,1.11530893,0.44439977,0.98097819
0.60156535,0.43294305,0.89312215,0.55637861,0.83282187,1.20155554,0.88756574,0.50777066,0.61651531,0.74107919,0.78401156,0.76980958,0.38578188,0.78370861,0.16999918,0.27444986,0.33126141,0.55453448,0.66380417,0.44830262,0.61787742,0.93673736,0.16565162,0.00000000,0.72231558,0.67352902,0.27909855,0.84692539,0.16669297,0.67952703,0.58441331,0.49408761,0.51004868,0.44742395,1.10190910,0.27194207,0.16823271,1.03986970,0.38536640,0.34019566,0.48356895,0.72657748,1.04967064,0.99931299,0.38055999,0.27702293,0.94965731,0.33780998,0.87438839
0.61473017,0.66996954,0.90628698,0.59846868,0.84598670,1.21472037,0.16525017,1.04117273,0.16646963,0.71922765,0.98018167,0.78297440,0.49033913,0.27530774,0.55231640,0.99676544,0.50579705,0.16778110,0.67696900,0.27401296,0.87453439,0.94990218,0.88796720,0.72231558,0.00000000,1.14553501,0.44321703,0.54921538,0.61261928,0.44525222,1.30672889,0.50725244,0.33689702,0.76809383,1.11507393,0.77775407,0.83061868,1.05303453,0.33694918,0.38211991,1.20588453,0.73974230,0.32735506,1.01247782,1.10287557,0.66078021,0.37918894,0.93677940,0.88755322
0.99671763,1.10647207,0.33379604,0.54706634,0.60910316,0.84106688,1.31078518,0.16575836,1.03973475,1.16429863,0.16535334,0.88872890,0.65519588,1.20692804,0.59321862,0.61184720,1.00479043,0.97775392,0.71766984,0.87152205,0.27100062,0.77974285,0.78011882,0.67352902,1.14553501,0.00000000,0.73503649,1.27014483,0.84022200,1.10274646,0.16119387,0.82596426,0.93326812,0.37744118,0.67469624,0.94547109,0.50529631,0.94679886,0.90120136,0.76341510,0.27237550,0.43926074,1.47289007,0.50417106,0.44199464,0.48475480,1.37287674,0.33571905,1.05603302
0.66307282,0.37143558,0.95462962,0.61788608,0.89432934,1.26306301,0.60846719,0.59795570,0.33741676,0.76757030,0.84551903,0.83131704,0.44728934,0.50461006,0.16883345,0.55354842,0.26975394,0.27543593,0.72531164,0.16920406,0.67938489,0.99824483,0.44475017,0.27909855,0.44321703,0.73503649,0.00000000,0.59755802,0.16940225,0.49359486,0.86351186,0.55559508,0.38523966,0.50893142,1.16341657,0.33453705,0.38740165,1.10137717,0.16616487,0.27674099,0.76266750,0.78808495,0.77057209,1.06082046,0.65965855,0.33853040,0.67055875,0.49356238,0.93589586
0.27342719,0.96899361,0.93634879,0.72307849,0.66104167,0.66550498,0.44026884,1.16578254,0.38274575,0.17001227,1.10479149,0.38141593,0.61494895,0.27390764,0.67692621,1.12137526,0.86731196,0.65750155,0.55247499,0.49094250,0.99914421,0.49040198,1.01257701,0.84692539,0.54921538,1.27014483,0.59755802,0.00000000,0.73722910,0.16739837,1.43133870,0.44418057,0.33687671,0.89270365,0.59544859,0.90236389,0.95522850,0.50381915,0.76372289,0.50672973,1.33049435,0.83088409,0.33586784,0.76597377,1.22748539,0.78539003,0.17002644,1.06138922,0.33833784
0.76825832,0.26625008,1.05981513,0.72307158,0.99951485,1.36824851,0.77786945,0.67446363,0.50681901,0.87275580,0.95070454,0.93650255,0.55247485,0.67401231,0.27401896,0.38414616,0.16456843,0.44483818,0.83049714,0.33860632,0.78457039,1.10343033,0.27534792,0.16669297,0.61261928,0.84022200,0.16940225,0.73722910,0.00000000,0.59878037,0.73279174,0.66078058,0.49042517,0.61411693,1.26860207,0.16513479,0.33492569,1.20656268,0.27567010,0.38192650,0.59326525,0.89327045,0.93997434,1.16600597,0.49025629,0.44371591,0.83996101,0.50450295,1.04108137
0.16947796,0.86503044,0.76895042,0.55568013,0.49364330,0.76946815,0.33630568,0.99838417,0.27878259,0.27397544,0.93739312,0.33772218,0.44755058,0.16994447,0.50952784,0.95397689,0.76334880,0.55353838,0.38507662,0.38697933,0.83174584,0.50464997,0.84517864,0.67952703,0.44525222,1.10274646,0.49359486,0.16739837,0.59878037,0.00000000,1.26394033,0.27678220,0.16947834,0.72530528,0.66982171,0.73496552,0.78783013,0.60778231,0.65975973,0.33933136,1.16309598,0.66348572,0.37014361,0.59857540,1.06008702,0.61799166,0.27013028,0.89399085,0.44230100
1.15791151,0.99904182,0.49498991,0.70826021,0.77029703,1.00226075,1.47197905,0.26555616,1.20092862,1.32549250,0.32654722,1.04992277,0.81638975,1.36812192,0.75441249,0.50441694,0.89736017,1.13894779,0.87886372,1.03271592,0.43219450,0.94093672,0.67268856,0.58441331,1.30672889,0.16119387,0.86351186,1.43133870,0.73279174,1.26394033,0.00000000,0.98715813,1.09446199,0.53863505,0.83589012,0.83804084,0.47611021,1.10799273,0.96977971,0.92460897,0.16494525,0.60045461,1.63408395,0.66536493,0.33456439,0.64594867,1.53407061,0.36994948,1.21722689
0.17075338,0.92703066,0.49216822,0.27889792,0.33873426,0.70746793,0.48482092,0.72160197,0.34078281,0.33833437,0.66061091,0.27572197,0.17076838,0.38096379,0.38676163,0.67719469,0.82534901,0.61553860,0.16971656,0.44897955,0.55496363,0.44264975,0.60067740,0.49408761,0.50725244,0.82596426,0.55559508,0.44418057,0.66078058,0.27678220,0.98715813,0.00000000,0.17035542,0.44852308,0.60782149,0.76602968,0.51104792,0.54578209,0.72175995,0.27885409,0.88631377,0.38670352,0.64692582,0.50522538,0.78330481,0.34120946,0.54691249,0.61720865,0.38030079
0.27783315,0.75667524,0.59947208,0.38620178,0.50908968,0.87782335,0.37751706,0.82890583,0.17042739,0.38233064,0.76791478,0.44607738,0.27807224,0.27365992,0.34004950,0.78449855,0.65499360,0.44518319,0.34007198,0.27862413,0.66226750,0.61300517,0.67570030,0.51004868,0.33689702,0.93326812,0.38523966,0.33687671,0.49042517,0.16947834,1.09446199,0.17035542,0.00000000,0.55582694,0.77817691,0.59567426,0.61835179,0.71613751,0.55140453,0.16985302,0.99361764,0.49400738,0.53962196,0.67558080,0.89060868,0.44851332,0.43960862,0.72451251,0.55065620
0.61927645,0.88036701,0.44569820,0.16962515,0.38539792,0.75413158,0.93334400,0.27307889,0.66229357,0.78685744,0.33658761,0.51128772,0.27775470,0.82948686,0.34009797,0.38574213,0.77868536,0.60031274,0.34022866,0.49408087,0.17045346,0.48931340,0.55401375,0.44742395,0.76809383,0.37744118,0.50893142,0.89270365,0.61411693,0.72530528,0.53863505,0.44852308,0.55582694,0.00000000,0.65448515,0.71936602,0.27919124,0.59244575,0.67509629,0.38597392,0.43779070,0.27915352,1.09544889,0.55188904,0.33478174,0.17040102,0.99543556,0.16868557,0.67859184
0.50034375,1.53485215,0.34090021,0.54553049,0.26908723,0.16637064,1.00612739,0.59413844,0.94860430,0.48960238,0.50934290,0.33209952,0.71612722,0.83976618,0.99458312,1.04022727,1.43317050,1.22336009,0.43810493,1.05680104,0.48403168,0.16517174,1.20849889,1.10190910,1.11507393,0.67469624,1.16341657,0.59544859,1.26860207,0.66982171,0.83589012,0.60782149,0.77817691,0.65448515,0.00000000,1.37385117,0.93367639,0.27210262,1.32958144,0.88667558,0.73504576,0.37533162,0.90172639,0.17052518,0.87037472,0.82488617,0.73588499,0.76409912,0.38133678
0.87350742,0.16100098,1.16506422,0.82832068,1.10476394,1.47349761,0.94300424,0.77971273,0.67195381,0.97800490,1.05595363,1.04175164,0.65772394,0.83914710,0.37926805,0.33362390,0.27195702,0.60997298,0.93574624,0.50374111,0.88981949,1.20867943,0.16535227,0.27194207,0.77775407,0.94547109,0.33453705,0.90236389,0.16513479,0.73496552,0.83804084,0.76602968,0.59567426,0.71936602,1.37385117,0.00000000,0.44017478,1.31181177,0.44080489,0.48717559,0.67309559,0.99851955,1.10510914,1.27125506,0.50347645,0.54896500,1.00509580,0.60975205,1.14633046
0.68180130,0.60117576,0.72488944,0.38814590,0.66458916,1.03332283,0.99586885,0.33953795,0.72481841,0.84938229,0.61577885,0.60157686,0.34027955,0.89201171,0.27830228,0.16614676,0.49949412,0.66283759,0.49557146,0.55660572,0.44964471,0.76850465,0.27482251,0.16823271,0.83061868,0.50529631,0.38740165,0.95522850,0.33492569,0.78783013,0.47611021,0.51104792,0.61835179,0.27919124,0.93367639,0.44017478,0.00000000,0.87163699,0.49366950,0.44849877,0.37526585,0.55834477,1.15797374,0.83108028,0.27225689,0.16983847,1.05796041,0.16957726,0.74111669
0.43830436,1.47281276,0.61300282,0.48349109,0.33769570,0.16168584,0.94408799,0.84243657,0.88656490,0.33380688,0.78144552,0.27006013,0.65408783,0.77772678,0.93254372,0.97818788,1.37113111,1.16132070,0.37606553,0.99476164,0.67579824,0.16705601,1.14645950,1.03986970,1.05303453,0.94679886,1.10137717,0.50381915,1.20656268,0.60778231,1.10799273,0.54578209,0.71613751,0.59244575,0.27210262,1.31181177,0.87163699,0.00000000,1.26754204,0.82463618,1.00714838,0.50753812,0.83968699,0.44262780,0.90413942,0.76284677,0.67384559,0.73804325,0.16548131
0.82923768,0.33302036,1.12079449,0.78405095,1.06049421,1.42922788,0.50219935,0.73544300,0.38097714,0.93373516,1.01168390,0.99748191,0.61345421,0.48981526,0.33499832,0.65981626,0.16884787,0.16916808,0.89147651,0.27278040,0.84554975,1.16440970,0.55101802,0.38536640,0.33694918,0.90120136,0.16616487,0.76372289,0.27567010,0.65975973,0.96977971,0.72175995,0.55140453,0.67509629,1.32958144,0.44080489,0.49366950,1.26754204,0.00000000,0.44290586,0.86893535,0.95424981,0.66430424,1.22698533,0.76592639,0.50469527,0.59369645,0.59983022,1.10206073
0.38633183,0.64817657,0.67788863,0.34114509,0.61758835,0.98632202,0.54737008,0.65905281,0.27631965,0.49082931,0.59806176,0.55457605,0.17054835,0.44351294,0.17019648,0.61464553,0.54649493,0.33668451,0.44857065,0.17012546,0.49241448,0.72150384,0.50584728,0.34019566,0.38211991,0.76341510,0.27674099,0.50672973,0.38192650,0.33933136,0.92460897,0.27885409,0.16985302,0.38597392,0.88667558,0.48717559,0.44849877,0.82463618,0.44290586,0.00000000,0.82376462,0.51134396,0.70947498,0.78407947,0.72075566,0.27866030,0.60946164,0.55465949,0.65915487
1.05706715,0.83409657,0.49196863,0.60741585,0.66945268,0.90141640,1.37113470,0.16471180,1.10008426,1.22464814,0.38285805,0.94907842,0.71554540,1.26727756,0.65356814,0.33947169,0.73241492,1.03810344,0.77801936,0.93187157,0.33135014,0.84009236,0.50774331,0.48356895,1.20588453,0.27237550,0.76266750,1.33049435,0.59326525,1.16309598,0.16494525,0.88631377,0.99361764,0.43779070,0.73504576,0.67309559,0.37526585,1.00714838,0.86893535,0.82376462,0.00000000,0.49961026,1.53323959,0.59815947,0.16961914,0.54510432,1.43322626,0.26910513,1.11638254
0.55745689,1.15952053,0.16654467,0.17019887,0.16984242,0.47497806,0.87152444,0.33489845,0.60047401,0.72503788,0.27390740,0.44946816,0.34079560,0.76766730,0.61925150,0.66489565,1.05783888,0.84802847,0.27840910,0.68146942,0.16826012,0.34048211,0.83316727,0.72657748,0.73974230,0.43926074,0.78808495,0.83088409,0.89327045,0.66348572,0.60045461,0.38670352,0.49400738,0.27915352,0.37533162,0.99851955,0.55834477,0.50753812,0.95424981,0.51134396,0.49961026,0.00000000,1.03362933,0.27273551,0.49504310,0.44955454,0.93361600,0.38876750,0.61677228
0.47617244,0.99732460,1.13909404,0.92582374,0.86378691,1.00137283,0.16210490,1.36852779,0.43315533,0.50588011,1.30753673,0.58416118,0.81769419,0.26596203,0.87967146,1.32412050,0.83315211,0.49513616,0.75522023,0.60136802,1.20188945,0.73655465,1.21532226,1.04967064,0.32735506,1.47289007,0.77057209,0.33586784,0.93997434,0.37014361,1.63408395,0.64692582,0.53962196,1.09544889,0.90172639,1.10510914,1.15797374,0.83968699,0.66430424,0.70947498,1.53323959,1.03362933,0.00000000,0.96871902,1.43023063,0.98813527,0.16584140,1.26413446,0.67420568
0.49254657,1.43225604,0.17037502,0.44293438,0.16649112,0.33689582,0.90353128,0.49154233,0.84600819,0.66012757,0.33881772,0.38455784,0.61353112,0.73717007,0.89198701,0.93763116,1.33057440,1.12076398,0.33550882,0.95420493,0.38143557,0.27557179,1.10590279,0.99931299,1.01247782,0.50417106,1.06082046,0.76597377,1.16600597,0.59857540,0.66536493,0.50522538,0.67558080,0.55188904,0.17052518,1.27125506,0.83108028,0.44262780,1.22698533,0.78407947,0.59815947,0.27273551,0.96871902,0.00000000,0.76777861,0.72229006,0.86870568,0.66150301,0.55186196
0.95405819,0.66447743,0.66158777,0.50440689,0.60128749,0.97002116,1.26812574,0.27623628,0.99707531,1.12163918,0.55247719,0.84606946,0.61253644,1.16426860,0.55055918,0.16985255,0.59707852,0.93509448,0.67501040,0.82886261,0.38634304,0.73708340,0.33812417,0.38055999,1.10287557,0.44199464,0.65965855,1.22748539,0.49025629,1.06008702,0.33456439,0.78330481,0.89060868,0.33478174,0.87037472,0.50347645,0.27225689,0.90413942,0.76592639,0.72075566,0.16961914,0.49504310,1.43023063,0.76777861,0.00000000,0.44209536,1.33021730,0.16609617,1.01337358
0.51196283,0.70996599,0.61609922,0.27935568,0.55579894,0.92453261,0.82603038,0.38039251,0.55497995,0.67954383,0.50698863,0.49278664,0.17044108,0.72217324,0.16969695,0.33598523,0.60828434,0.49299912,0.38678124,0.38676725,0.34085448,0.65971442,0.38361273,0.27702293,0.66078021,0.48475480,0.33853040,0.78539003,0.44371591,0.61799166,0.64594867,0.34120946,0.44851332,0.17040102,0.82488617,0.54896500,0.16983847,0.76284677,0.50469527,0.27866030,0.54510432,0.44955454,0.98813527,0.72229006,0.44209536,0.00000000,0.88812194,0.27599919,0.59736546
0.37615911,0.89731127,1.03908070,0.82581041,0.76377358,0.83553143,0.27024240,1.26851445,0.33314199,0.34003872,1.20752340,0.48414784,0.71768086,0.16594870,0.77965812,1.22410717,0.73313878,0.48747510,0.65520690,0.50135469,1.10187612,0.59313390,1.11530893,0.94965731,0.37918894,1.37287674,0.67055875,0.17002644,0.83996101,0.27013028,1.53407061,0.54691249,0.43960862,0.99543556,0.73588499,1.00509580,1.05796041,0.67384559,0.59369645,0.60946164,1.43322626,0.93361600,0.16584140,0.86870568,1.33021730,0.88812194,0.00000000,1.16412113,0.50836428
